t (s);roll (deg);cons (deg);TL (%);TR (%)
2.727948;-2.2400055;0.0;36.77;43.22
2.737956;-2.399994;0.0;36.83;43.16
2.747944;-2.550003;0.0;36.85;43.14
2.757924;-2.6799927;0.0;36.84;43.15
2.767936;-2.7899933;0.0;36.9;43.09
2.777932;-2.899994;0.0;36.93;43.06
2.787912;-2.9799957;0.0;37.05;42.94
2.797896;-3.0399933;0.0;37.11;42.88
2.80788;-3.0800018;0.0;37.31;42.68
2.817864;-3.100006;0.0;37.49;42.5
2.827868;-3.0899963;0.0;37.67;42.32
2.837852;-3.0599976;0.0;37.92;42.07
2.847848;-3.0099945;0.0;38.12;41.87
2.857848;-2.9400024;0.0;38.35;41.64
2.867852;-2.8399963;0.0;38.61;41.38
2.877856;-2.7299957;0.0;38.85;41.14
2.887844;-2.5899963;0.0;39.2;40.79
2.897824;-2.4400024;0.0;39.37;40.62
2.907812;-2.2700043;0.0;39.71;40.28
2.917808;-2.0700073;0.0;40.03;39.96
2.927808;-1.8600006;0.0;40.32;39.67
2.9378;-1.6300049;0.0;40.71;39.28
2.947784;-1.3800049;0.0;40.99;39.0
2.9578;-1.1100006;0.0;41.38;38.61
2.967796;-0.83999634;0.0;41.58;38.41
2.977788;-0.55999756;0.0;41.9;38.09
2.987776;-0.27999878;0.0;42.15;37.84
2.997788;0.009994507;0.0;42.39;37.6
3.007756;0.30000305;0.0;42.71;37.28
3.017748;0.6000061;0.0;42.94;37.05
3.02776;0.91000366;0.0;43.24;36.75
3.037736;1.199997;0.0;43.4;36.59
3.047724;1.5;0.0;43.59;36.4
3.05772;1.7899933;0.0;43.81;36.18
3.067736;2.0800018;0.0;43.98;36.01
3.077688;2.3600006;0.0;44.21;35.78
3.087696;2.630005;0.0;44.2;35.79
3.097688;2.8899994;0.0;44.45;35.54
3.107676;3.149994;0.0;44.6;35.39
3.117664;3.399994;0.0;44.67;35.32
3.12764;3.6399994;0.0;44.74;35.25
3.13804;3.850006;0.0;44.64;35.35
3.147644;4.050003;0.0;44.85;35.14
3.15764;4.2299957;0.0;44.72;35.27
3.167624;4.3899994;0.0;44.74;35.25
3.177604;4.5200043;0.0;44.58;35.41
3.187624;4.630005;0.0;44.45;35.54
3.197608;4.7299957;0.0;44.41;35.58
3.207612;4.8099976;0.0;44.36;35.63
3.218008;4.869995;0.0;44.18;35.81
3.227604;4.899994;0.0;44.08;35.91
3.237576;4.919998;0.0;43.93;36.06
3.247576;4.9100037;0.0;43.71;36.28
3.257568;4.8899994;0.0;43.58;36.41
3.267544;4.850006;0.0;43.36;36.63
3.27756;4.779999;0.0;43.11;36.88
3.287552;4.6900024;0.0;42.86;37.13
3.297516;4.5899963;0.0;42.67;37.32
3.307496;4.4600067;0.0;42.36;37.63
3.31752;4.330002;0.0;42.2;37.79
3.327488;4.169998;0.0;41.86;38.13
3.337492;4.0;0.0;41.66;38.33
3.347476;3.8099976;0.0;41.36;38.63
3.357496;3.6100006;0.0;41.06;38.93
3.367472;3.399994;0.0;40.81;39.18
3.377472;3.1699982;0.0;40.52;39.47
3.387468;2.9199982;0.0;40.21;39.78
3.39784;2.6699982;0.0;40.03;39.96
3.407436;2.4199982;0.0;39.65;40.34
3.417452;2.1600037;0.0;39.47;40.52
3.427432;1.8899994;0.0;39.27;40.72
3.437444;1.6199951;0.0;38.97;41.02
3.447424;1.3500061;0.0;38.77;41.22
3.457424;1.0800018;0.0;38.58;41.41
3.4674;0.80000305;0.0;38.3;41.69
3.477412;0.5299988;0.0;38.08;41.91
3.4874;0.25;0.0;37.93;42.06
3.497412;-0.020004272;0.0;37.73;42.26
3.507392;-0.27999878;0.0;37.55;42.44
3.517392;-0.5399933;0.0;37.45;42.54
3.52736;-0.7799988;0.0;37.41;42.58
3.537356;-1.0200043;0.0;37.21;42.78
3.547344;-1.25;0.0;37.11;42.88
3.557356;-1.4700012;0.0;37.06;42.93
3.567336;-1.6699982;0.0;37.02;42.97
3.577328;-1.8699951;0.0;36.94;43.05
3.58732;-2.050003;0.0;36.87;43.12
3.597308;-2.2200012;0.0;36.89;43.1
3.607304;-2.369995;0.0;36.89;43.1
3.617268;-2.5200043;0.0;36.89;43.1
3.627272;-2.6399994;0.0;36.94;43.05
3.637256;-2.75;0.0;37.0;42.99
3.647264;-2.850006;0.0;36.99;43.0
3.657244;-2.9199982;0.0;37.13;42.86
3.667236;-2.9900055;0.0;37.13;42.86
3.67726;-3.0299988;0.0;37.3;42.69
3.687252;-3.0599976;0.0;37.41;42.58
3.697248;-3.0800018;0.0;37.53;42.46
3.707228;-3.0599976;0.0;37.76;42.23
3.717224;-3.0299988;0.0;37.92;42.07
3.727216;-2.9900055;0.0;38.09;41.9
3.737204;-2.9199982;0.0;38.32;41.67
3.747188;-2.8300018;0.0;38.57;41.42
3.757188;-2.7299957;0.0;38.75;41.24
3.76718;-2.6100006;0.0;39.02;40.97
3.777172;-2.4700012;0.0;39.26;40.73
3.78716;-2.3099976;0.0;39.53;40.46
3.797172;-2.1399994;0.0;39.78;40.21
3.807152;-1.9600067;0.0;39.99;40.0
3.81714;-1.7799988;0.0;40.17;39.82
3.827136;-1.5700073;0.0;40.53;39.46
3.837128;-1.3600006;0.0;40.74;39.25
3.847132;-1.1399994;0.0;40.93;39.06
3.857132;-0.91000366;0.0;41.18;38.81
3.867112;-0.6799927;0.0;41.43;38.56
3.877104;-0.42999268;0.0;41.76;38.23
3.887104;-0.16999817;0.0;42.03;37.96
3.89712;0.08000183;0.0;42.18;37.81
3.907088;0.3500061;0.0;42.48;37.51
3.91708;0.6100006;0.0;42.63;37.36
3.927084;0.8699951;0.0;42.88;37.11
3.937068;1.1399994;0.0;43.08;36.91
3.94706;1.3999939;0.0;43.23;36.76
3.957048;1.6499939;0.0;43.42;36.57
3.967048;1.9100037;0.0;43.63;36.36
3.977044;2.1600037;0.0;43.75;36.24
3.987044;2.4100037;0.0;43.88;36.11
3.997032;2.6399994;0.0;43.99;36.0
4.007004;2.880005;0.0;44.13;35.86
4.016996;3.0899963;0.0;44.15;35.84
4.026976;3.300003;0.0;44.27;35.72
4.036972;3.4900055;0.0;44.24;35.75
4.046968;3.6600037;0.0;44.25;35.74
4.05698;3.8200073;0.0;44.29;35.7
4.06734;3.9700012;0.0;44.21;35.78
4.076936;4.100006;0.0;44.26;35.73
4.08694;4.2100067;0.0;44.17;35.82
4.096932;4.3099976;0.0;44.11;35.88
4.106936;4.369995;0.0;43.91;36.08
4.11692;4.4299927;0.0;43.86;36.13
4.126912;4.4600067;0.0;43.63;36.36
4.136916;4.470001;0.0;43.53;36.46
4.14692;4.4600067;0.0;43.35;36.64
4.156888;4.4299927;0.0;43.17;36.82
4.166876;4.380005;0.0;42.94;37.05
4.176868;4.3200073;0.0;42.81;37.18
4.186872;4.2400055;0.0;42.59;37.4
4.19684;4.1600037;0.0;42.47;37.52
4.206852;4.050003;0.0;42.23;37.76
4.21684;3.9299927;0.0;42.04;37.95
4.22684;3.7899933;0.0;41.68;38.31
4.236828;3.6100006;0.0;41.25;38.74
4.2468;3.380005;0.0;40.7;39.29
4.256828;3.0700073;0.0;39.81;40.18
4.266828;2.6799927;0.0;38.73;41.26
4.276804;2.1799927;0.0;37.54;42.45
4.286796;1.5800018;0.0;36.15;43.84
4.2968;0.83999634;0.0;34.56;45.43
4.306832;-0.009994507;0.0;32.91;47.08
4.316768;-0.9799957;0.0;31.06;48.93
4.326748;-2.100006;0.0;29.11;50.88
4.33674;-3.300003;0.0;27.39;52.6
4.346752;-4.600006;0.0;25.68;54.31
4.356756;-5.9400024;0.0;24.32;55.67
4.366744;-7.2899933;0.0;23.09;56.9
4.376732;-8.630005;0.0;22.25;57.74
4.386732;-9.949997;0.0;21.35;58.64
4.39672;-11.2400055;0.0;20.67;59.32
4.406712;-12.470001;0.0;20.15;59.84
4.416708;-13.610001;0.0;20.06;59.93
4.426704;-14.660004;0.0;19.98;60.01
4.436716;-15.630005;0.0;19.98;60.01
4.446684;-16.490005;0.0;20.15;59.84
4.456664;-17.259995;0.0;20.32;59.67
4.466688;-17.960007;0.0;20.39;59.6
4.476664;-18.559998;0.0;20.77;59.22
4.48664;-19.050003;0.0;21.32;58.67
4.496644;-19.410004;0.0;22.14;57.85
4.506632;-19.64;0.0;23.0;56.99
4.51664;-19.850006;0.0;23.05;56.94
4.526604;-19.949997;0.0;23.87;56.12
4.536596;-19.929993;0.0;24.9;55.09
4.546604;-19.830002;0.0;25.64;54.35
4.556596;-19.630005;0.0;26.62;53.37
4.566596;-19.300003;0.0;27.9;52.09
4.576592;-18.86;0.0;29.21;50.78
4.586564;-18.309998;0.0;30.61;49.38
4.596592;-17.660004;0.0;31.84;48.15
4.606564;-16.970001;0.0;32.78;47.21
4.616556;-16.210007;0.0;33.9;46.09
4.62656;-15.350006;0.0;35.35;44.64
4.636548;-14.419998;0.0;36.74;43.25
4.646524;-13.399994;0.0;38.21;41.78
4.656924;-12.309998;0.0;39.27;40.72
4.666528;-11.169998;0.0;41.37;38.62
4.676544;-9.960007;0.0;42.44;37.55
4.68652;-8.690002;0.0;43.96;36.03
4.696528;-7.369995;0.0;45.27;34.72
4.706504;-6.029999;0.0;46.62;33.37
4.71648;-4.619995;0.0;48.2;31.79
4.726488;-3.1900024;0.0;49.52;30.47
4.736456;-1.7299957;0.0;50.86;29.13
4.746464;-0.27000427;0.0;51.9;28.09
4.756468;1.1799927;0.0;53.03;26.96
4.766444;2.619995;0.0;54.07;25.92
4.776444;4.0700073;0.0;55.15;24.84
4.786428;5.5;0.0;56.17;23.82
4.796424;6.899994;0.0;57.0;22.99
4.80642;8.279999;0.0;57.83;22.16
4.816424;9.610001;0.0;58.44;21.55
4.826416;10.910004;0.0;59.16;20.83
4.8364;12.139999;0.0;59.62;20.37
4.846392;13.330002;0.0;60.12;19.87
4.856384;14.440002;0.0;60.33;19.66
4.866384;15.470001;0.0;60.46;19.53
4.876384;16.429993;0.0;60.57;19.42
4.886364;17.320007;0.0;60.77;19.22
4.896352;18.119995;0.0;60.57;19.42
4.906344;18.820007;0.0;60.22;19.77
4.916336;19.429993;0.0;59.97;20.02
4.926336;19.919998;0.0;59.41;20.58
4.936332;20.339996;0.0;59.02;20.97
4.94632;20.64;0.0;58.37;21.62
4.956308;20.839996;0.0;57.64;22.35
4.966304;20.929993;0.0;56.8;23.19
4.976292;20.910004;0.0;55.88;24.11
4.986272;20.800003;0.0;55.02;24.97
4.996284;20.580002;0.0;53.96;26.03
5.006272;20.259995;0.0;52.88;27.11
5.016252;19.839996;0.0;51.68;28.31
5.02624;19.330002;0.0;50.57;29.42
5.036228;18.710007;0.0;49.19;30.8
5.046248;18.0;0.0;47.88;32.11
5.056228;17.210007;0.0;46.61;33.38
5.06622;16.339996;0.0;45.23;34.76
5.076228;15.369995;0.0;43.74;36.25
5.086208;14.330002;0.0;42.29;37.7
5.0962;13.25;0.0;41.13;38.86
5.1066;12.080002;0.0;39.92;40.07
5.116192;10.850006;0.0;37.65;42.34
5.126192;9.559998;0.0;36.55;43.44
5.136192;8.220001;0.0;35.14;44.85
5.146164;6.8399963;0.0;33.72;46.27
5.156148;5.4299927;0.0;32.4;47.59
5.166164;4.0200043;0.0;31.29;48.7
5.176144;2.5700073;0.0;29.89;50.1
5.186148;1.1000061;0.0;28.62;51.37
5.19614;-0.3600006;0.0;27.51;52.48
5.206112;-1.8300018;0.0;26.33;53.66
5.216108;-3.2899933;0.0;25.27;54.72
5.22608;-4.75;0.0;24.2;55.79
5.236088;-6.169998;0.0;23.42;56.57
5.246088;-7.550003;0.0;22.76;57.23
5.256084;-8.869995;0.0;22.2;57.79
5.266076;-10.149994;0.0;21.54;58.45
5.276056;-11.399994;0.0;20.83;59.16
5.286052;-12.570007;0.0;20.56;59.43
5.296064;-13.669998;0.0;20.35;59.64
5.30604;-14.710007;0.0;20.07;59.92
5.316036;-15.669998;0.0;19.94;60.05
5.326032;-16.570007;0.0;19.86;60.13
5.336028;-17.330002;0.0;20.36;59.63
5.346028;-18.020004;0.0;20.41;59.58
5.356016;-18.619995;0.0;20.68;59.31
5.365996;-19.070007;0.0;21.67;58.32
5.376004;-19.36;0.0;22.77;57.22
5.385984;-19.539993;0.0;23.53;56.46
5.395988;-19.649994;0.0;23.99;56.0
5.405976;-19.699997;0.0;24.5;55.49
5.415984;-19.64;0.0;25.38;54.61
5.425968;-19.460007;0.0;26.61;53.38
5.435944;-19.169998;0.0;27.7;52.29
5.445944;-18.779999;0.0;28.86;51.13
5.45592;-18.289993;0.0;30.04;49.95
5.465916;-17.740005;0.0;31.01;48.98
5.475908;-17.119995;0.0;32.08;47.91
5.485912;-16.39;0.0;33.47;46.52
5.4959;-15.589996;0.0;34.7;45.29
5.505904;-14.710007;0.0;36.06;43.93
5.515888;-13.75;0.0;37.47;42.52
5.525892;-12.729996;0.0;38.75;41.24
5.535892;-11.619995;0.0;40.31;39.68
5.545876;-10.460007;0.0;41.7;38.29
5.555864;-9.229996;0.0;43.2;36.79
5.565856;-7.9600067;0.0;44.42;35.57
5.575856;-6.669998;0.0;45.68;34.31
5.585844;-5.3399963;0.0;47.03;32.96
5.595824;-3.9700012;0.0;48.33;31.66
5.605828;-2.5899963;0.0;49.5;30.49
5.61582;-1.1799927;0.0;50.86;29.13
5.625812;0.21000671;0.0;51.81;28.18
5.63578;1.6100006;0.0;52.95;27.04
5.64582;3.0099945;0.0;53.87;26.12
5.65578;4.380005;0.0;54.86;25.13
5.665788;5.7400055;0.0;55.7;24.29
5.675776;7.0700073;0.0;56.53;23.46
5.685788;8.369995;0.0;57.26;22.73
5.695784;9.630005;0.0;57.9;22.09
5.705768;10.869995;0.0;58.63;21.36
5.715764;12.059998;0.0;59.22;20.77
5.725732;13.190002;0.0;59.55;20.44
5.735736;14.2400055;0.0;59.66;20.33
5.745736;15.210007;0.0;59.74;20.25
5.755728;16.100006;0.0;59.73;20.26
5.765696;16.899994;0.0;59.68;20.31
5.7757;17.61;0.0;59.42;20.57
5.78568;18.259995;0.0;59.38;20.61
5.795688;18.800003;0.0;58.93;21.06
5.805668;19.25;0.0;58.55;21.44
5.815684;19.61;0.0;58.04;21.95
5.825644;19.869995;0.0;57.41;22.58
5.835668;20.039993;0.0;56.71;23.28
5.845656;20.100006;0.0;55.91;24.08
5.855628;20.050003;0.0;55.01;24.98
5.86562;19.899994;0.0;54.01;25.98
5.875612;19.660004;0.0;53.03;26.96
5.885596;19.320007;0.0;51.94;28.05
5.895596;18.880005;0.0;50.83;29.16
5.905584;18.350006;0.0;49.69;30.3
5.915576;17.759995;0.0;48.64;31.35
5.92558;17.059998;0.0;47.25;32.74
5.935572;16.279999;0.0;45.98;34.01
5.945556;15.419998;0.0;44.65;35.34
5.955564;14.5099945;0.0;43.53;36.46
5.96554;13.5099945;0.0;42.03;37.96
5.975544;12.429993;0.0;40.52;39.47
5.98554;11.309998;0.0;39.3;40.69
5.995544;10.130005;0.0;37.98;42.01
6.00554;8.929993;0.0;36.83;43.16
6.015512;7.6799927;0.0;35.44;44.55
6.025508;6.380005;0.0;34.02;45.97
6.035488;5.050003;0.0;32.76;47.23
6.045888;3.699997;0.0;32.05;47.94
6.05548;2.2899933;0.0;29.55;50.44
6.065488;0.91000366;0.0;29.2;50.79
6.075488;-0.4600067;0.0;28.19;51.8
6.085496;-1.8500061;0.0;27.05;52.94
6.095444;-3.199997;0.0;26.18;53.81
6.105432;-4.529999;0.0;25.42;54.57
6.115448;-5.8600006;0.0;24.5;55.49
6.125452;-7.149994;0.0;23.71;56.28
6.135432;-8.429993;0.0;22.93;57.06
6.14542;-9.619995;0.0;22.69;57.3
6.155428;-10.770004;0.0;22.14;57.85
6.165412;-11.839996;0.0;21.96;58.03
6.175396;-12.839996;0.0;21.8;58.19
6.185388;-13.800003;0.0;21.41;58.58
6.1954;-14.679993;0.0;21.44;58.55
6.205396;-15.470001;0.0;21.58;58.41
6.215388;-16.160004;0.0;21.86;58.13
6.225348;-16.759995;0.0;22.07;57.92
6.235352;-17.289993;0.0;22.37;57.62
6.24534;-17.740005;0.0;22.61;57.38
6.255328;-18.11;0.0;23.05;56.94
6.265336;-18.380005;0.0;23.67;56.32
6.275328;-18.550003;0.0;24.36;55.63
6.285332;-18.619995;0.0;25.11;54.88
6.29532;-18.589996;0.0;26.0;53.99
6.305296;-18.460007;0.0;26.96;53.03
6.315288;-18.229996;0.0;27.89;52.1
6.32528;-17.910004;0.0;29.0;50.99
6.335272;-17.490005;0.0;30.08;49.91
6.345256;-16.979996;0.0;31.25;48.74
6.355252;-16.380005;0.0;32.46;47.53
6.365252;-15.690002;0.0;33.72;46.27
6.375248;-14.919998;0.0;34.98;45.01
6.38524;-14.080002;0.0;36.22;43.77
6.39524;-13.139999;0.0;37.68;42.31
6.40524;-12.139999;0.0;39.05;40.94
6.41524;-11.089996;0.0;40.26;39.73
6.4252;-9.970001;0.0;41.68;38.31
6.435228;-8.800003;0.0;43.0;36.99
6.445224;-7.5899963;0.0;44.3;35.69
6.455204;-6.3200073;0.0;45.71;34.28
6.465176;-5.0399933;0.0;46.85;33.14
6.475172;-3.7400055;0.0;47.97;32.02
6.485168;-2.399994;0.0;49.31;30.68
6.49518;-1.0599976;0.0;50.35;29.64
6.505168;0.27000427;0.0;51.32;28.67
6.515164;1.6100006;0.0;52.35;27.64
6.525128;2.9299927;0.0;53.31;26.68
6.535128;4.25;0.0;54.22;25.77
6.545132;5.5399933;0.0;55.05;24.94
6.555128;6.7899933;0.0;55.62;24.37
6.565132;8.0099945;0.0;56.3;23.69
6.575124;9.199997;0.0;57.0;22.99
6.58512;10.360001;0.0;57.58;22.41
6.595092;11.5;0.0;58.32;21.67
6.605104;12.539993;0.0;58.31;21.68
6.615092;13.520004;0.0;58.56;21.43
6.62508;14.440002;0.0;58.7;21.29
6.635068;15.2599945;0.0;58.54;21.45
6.645048;15.9900055;0.0;58.35;21.64
6.655044;16.660004;0.0;58.33;21.66
6.665048;17.229996;0.0;58.0;21.99
6.675032;17.710007;0.0;57.62;22.37
6.68502;18.100006;0.0;57.08;22.91
6.69502;18.399994;0.0;56.65;23.34
6.705016;18.619995;0.0;56.03;23.96
6.715;18.729996;0.0;55.36;24.63
6.724996;18.75;0.0;54.51;25.48
6.73498;18.669998;0.0;53.63;26.36
6.74496;18.479996;0.0;52.62;27.37
6.754968;18.199997;0.0;51.62;28.37
6.764952;17.820007;0.0;50.46;29.53
6.774936;17.36;0.0;49.51;30.48
6.784952;16.820007;0.0;48.39;31.6
6.794924;16.190002;0.0;47.12;32.87
6.804912;15.470001;0.0;45.88;34.11
6.814916;14.690002;0.0;44.7;35.29
6.82492;13.830002;0.0;43.5;36.49
6.834896;12.889999;0.0;42.05;37.94
6.8449;11.889999;0.0;40.77;39.22
6.854892;10.820007;0.0;39.33;40.66
6.864892;9.710007;0.0;38.21;41.78
6.874884;8.550003;0.0;36.86;43.13
6.88488;7.3399963;0.0;35.61;44.38
6.89486;6.1100006;0.0;34.4;45.59
6.904856;4.830002;0.0;33.04;46.95
6.914836;3.5200043;0.0;31.71;48.28
6.924832;2.199997;0.0;30.72;49.27
6.93484;0.8699951;0.0;29.58;50.41
6.944848;-0.47000122;0.0;28.45;51.54
6.954824;-1.8099976;0.0;27.41;52.58
6.964804;-3.130005;0.0;26.57;53.42
6.97478;-4.449997;0.0;25.59;54.4
6.9848;-5.7400055;0.0;24.84;55.15
6.994796;-7.0200043;0.0;23.95;56.04
7.004792;-8.270004;0.0;23.22;56.77
7.014784;-9.479996;0.0;22.66;57.33
7.024768;-10.600006;0.0;22.52;57.47
7.034776;-11.660004;0.0;22.22;57.77
7.044744;-12.660004;0.0;21.95;58.04
7.054724;-13.600006;0.0;21.75;58.24
7.06476;-14.470001;0.0;21.62;58.37
7.074756;-15.270004;0.0;21.67;58.32
7.084724;-15.979996;0.0;21.84;58.15
7.094704;-16.580002;0.0;22.28;57.71
7.104704;-17.119995;0.0;22.34;57.65
7.114692;-17.559998;0.0;22.83;57.16
7.12468;-17.940002;0.0;23.14;56.85
7.134684;-18.210007;0.0;23.71;56.28
7.1447;-18.39;0.0;24.42;55.57
7.154668;-18.490005;0.0;25.03;54.96
7.164676;-18.479996;0.0;25.88;54.11
7.174648;-18.369995;0.0;26.82;53.17
7.184648;-18.169998;0.0;27.74;52.25
7.194636;-17.869995;0.0;28.79;51.2
7.204628;-17.479996;0.0;29.9;50.09
7.214616;-16.990005;0.0;31.06;48.93
7.224612;-16.419998;0.0;32.1;47.89
7.234604;-15.779999;0.0;33.26;46.73
7.2446;-15.059998;0.0;34.51;45.48
7.254608;-14.2599945;0.0;35.65;44.34
7.264584;-13.389999;0.0;37.05;42.94
7.274584;-12.440002;0.0;38.41;41.58
7.28496;-11.440002;0.0;39.26;40.73
7.29458;-10.380005;0.0;41.17;38.82
7.304572;-9.279999;0.0;42.07;37.92
7.314576;-8.110001;0.0;43.55;36.44
7.324556;-6.899994;0.0;44.78;35.21
