t (s);roll (deg);cons (deg);TL (%);TR (%)
3.627276;-9.639999;0.0;38.91;41.08
3.63728;-8.7599945;0.0;39.59;40.4
3.647276;-7.8600006;0.0;40.16;39.83
3.657252;-6.9299927;0.0;40.85;39.14
3.667256;-5.970001;0.0;41.54;38.45
3.677224;-4.9900055;0.0;42.17;37.82
3.687232;-3.9900055;0.0;42.77;37.22
3.69722;-2.9700012;0.0;43.46;36.53
3.70724;-1.949997;0.0;44.04;35.95
3.717224;-0.91000366;0.0;44.66;35.33
3.727224;0.11999512;0.0;45.23;34.76
3.73722;1.1499939;0.0;45.8;34.19
3.747196;2.199997;0.0;46.44;33.55
3.757176;3.2299957;0.0;46.94;33.05
3.767172;4.2599945;0.0;47.49;32.5
3.777172;5.279999;0.0;47.99;32.0
3.787176;6.279999;0.0;48.46;31.53
3.797176;7.2700043;0.0;48.97;31.02
3.807148;8.2400055;0.0;49.4;30.59
3.817148;9.199997;0.0;49.82;30.17
3.827164;10.130005;0.0;50.24;29.75
3.837136;11.039993;0.0;50.61;29.38
3.847124;11.899994;0.0;50.87;29.12
3.857112;12.720001;0.0;51.11;28.88
3.867108;13.5;0.0;51.29;28.7
3.8771;14.229996;0.0;51.49;28.5
3.887092;14.910004;0.0;51.62;28.37
3.897076;15.550003;0.0;51.77;28.22
3.907072;16.14;0.0;51.79;28.2
3.917064;16.660004;0.0;51.75;28.24
3.927048;17.119995;0.0;51.75;28.24
3.937044;17.529999;0.0;51.68;28.31
3.947028;17.869995;0.0;51.53;28.46
3.957036;18.14;0.0;51.34;28.65
3.967024;18.36;0.0;51.18;28.81
3.977012;18.509995;0.0;50.95;29.04
3.987;18.600006;0.0;50.64;29.35
3.997012;18.61;0.0;50.31;29.68
4.0074;18.559998;0.0;49.98;30.01
4.01698;18.440002;0.0;49.5;30.49
4.026956;18.25;0.0;49.1;30.89
4.03696;18.0;0.0;48.61;31.38
4.046952;17.679993;0.0;48.13;31.86
4.056936;17.300003;0.0;47.64;32.35
4.066936;16.869995;0.0;47.12;32.87
4.076932;16.39;0.0;46.59;33.4
4.086928;15.850006;0.0;46.03;33.96
4.096912;15.2599945;0.0;45.44;34.55
4.106916;14.630005;0.0;44.86;35.13
4.116912;13.940002;0.0;44.24;35.75
4.126888;13.199997;0.0;43.57;36.42
4.136888;12.429993;0.0;42.97;37.02
4.146884;11.610001;0.0;42.26;37.73
4.156888;10.75;0.0;41.6;38.39
4.166868;9.850006;0.0;40.94;39.05
4.17688;8.919998;0.0;40.24;39.75
4.186868;7.9600067;0.0;39.56;40.43
4.196852;6.970001;0.0;38.87;41.12
4.206852;5.949997;0.0;38.17;41.82
4.216824;4.9299927;0.0;37.6;42.39
4.226824;3.880005;0.0;36.9;43.09
4.23682;2.8300018;0.0;36.29;43.7
4.246832;1.7700043;0.0;35.67;44.32
4.25682;0.69999695;0.0;35.03;44.96
4.2672;-0.38000488;0.0;34.58;45.41
4.2768;-1.449997;0.0;33.63;46.36
4.286788;-2.5200043;0.0;33.24;46.75
4.296756;-3.5899963;0.0;32.69;47.3
4.306752;-4.6399994;0.0;32.19;47.8
4.31676;-5.669998;0.0;31.73;48.26
4.326756;-6.6799927;0.0;31.27;48.72
4.336756;-7.6600037;0.0;30.87;49.12
4.34674;-8.619995;0.0;30.45;49.54
4.356732;-9.529999;0.0;30.19;49.8
4.36672;-10.419998;0.0;29.85;50.14
4.37672;-11.270004;0.0;29.51;50.48
4.386704;-12.089996;0.0;29.29;50.7
4.3967;-12.850006;0.0;29.11;50.88
4.4067;-13.570007;0.0;28.92;51.07
4.416668;-14.2400055;0.0;28.83;51.16
4.42668;-14.850006;0.0;28.78;51.21
4.436668;-15.399994;0.0;28.79;51.2
4.446664;-15.889999;0.0;28.81;51.18
4.45666;-16.320007;0.0;28.83;51.16
4.467028;-16.710007;0.0;28.95;51.04
4.477036;-17.039993;0.0;28.99;51.0
4.48664;-17.289993;0.0;29.16;50.83
4.496636;-17.470001;0.0;29.48;50.51
4.506636;-17.600006;0.0;29.66;50.33
4.51662;-17.669998;0.0;29.96;50.03
4.52662;-17.660004;0.0;30.33;49.66
4.53664;-17.580002;0.0;30.71;49.28
4.546596;-17.440002;0.0;31.13;48.86
4.556592;-17.240005;0.0;31.53;48.46
4.566572;-16.970001;0.0;31.99;48.0
4.576572;-16.649994;0.0;32.44;47.55
4.586564;-16.270004;0.0;32.98;47.01
4.596552;-15.820007;0.0;33.55;46.44
4.606552;-15.309998;0.0;34.12;45.87
4.616536;-14.7599945;0.0;34.64;45.35
4.626528;-14.149994;0.0;35.29;44.7
4.636516;-13.470001;0.0;35.97;44.02
4.646528;-12.7599945;0.0;36.52;43.47
4.656528;-12.0099945;0.0;37.15;42.84
4.666504;-11.210007;0.0;37.86;42.13
4.676512;-10.369995;0.0;38.47;41.52
4.686496;-9.5;0.0;39.14;40.85
4.6965;-8.580002;0.0;39.85;40.14
4.706496;-7.619995;0.0;40.63;39.36
4.716476;-6.649994;0.0;41.2;38.79
4.726464;-5.6600037;0.0;41.85;38.14
4.736472;-4.630005;0.0;42.57;37.42
4.746456;-3.5899963;0.0;43.26;36.73
4.756448;-2.5399933;0.0;43.84;36.15
4.76644;-1.4799957;0.0;44.51;35.48
4.776452;-0.3899994;0.0;45.2;34.79
4.786456;0.69999695;0.0;45.84;34.15
4.796416;1.7799988;0.0;46.41;33.58
4.8064;2.8600006;0.0;46.96;33.03
4.8164;3.9299927;0.0;47.54;32.45
4.826408;5.0;0.0;48.05;31.94
4.83638;6.0399933;0.0;48.56;31.43
4.846392;7.0700073;0.0;49.03;30.96
4.856364;8.080002;0.0;49.53;30.46
4.866388;9.070007;0.0;49.89;30.1
4.876352;10.020004;0.0;50.31;29.68
4.886352;10.940002;0.0;50.61;29.38
4.896344;11.820007;0.0;50.91;29.08
4.906724;12.660004;0.0;50.99;29.0
4.91632;13.470001;0.0;51.63;28.36
4.926324;14.2400055;0.0;51.66;28.33
4.936324;14.960007;0.0;51.83;28.16
4.946308;15.630005;0.0;51.95;28.04
4.9567;16.240005;0.0;51.89;28.1
4.966276;16.800003;0.0;52.14;27.85
4.976288;17.309998;0.0;52.04;27.95
4.986288;17.75;0.0;51.96;28.03
4.996256;18.130005;0.0;51.89;28.1
5.006248;18.449997;0.0;51.76;28.23
5.016248;18.710007;0.0;51.58;28.41
5.026252;18.910004;0.0;51.37;28.62
5.036232;19.029999;0.0;51.1;28.89
5.046216;19.089996;0.0;50.81;29.18
5.05622;19.100006;0.0;50.51;29.48
5.066224;19.029999;0.0;50.13;29.86
5.076176;18.899994;0.0;49.76;30.23
5.086164;18.699997;0.0;49.26;30.73
5.096168;18.440002;0.0;48.86;31.13
5.10616;18.119995;0.0;48.33;31.66
5.116164;17.729996;0.0;47.82;32.17
5.126136;17.289993;0.0;47.28;32.71
5.136136;16.789993;0.0;46.74;33.25
5.146128;16.229996;0.0;46.13;33.86
5.156124;15.619995;0.0;45.56;34.43
5.166116;14.960007;0.0;44.91;35.08
5.176516;14.2400055;0.0;44.35;35.64
5.186112;13.470001;0.0;43.38;36.61
5.196104;12.649994;0.0;42.9;37.09
5.206096;11.789993;0.0;42.17;37.82
5.216084;10.889999;0.0;41.45;38.54
5.226096;9.949997;0.0;40.81;39.18
5.236084;8.979996;0.0;40.09;39.9
5.246064;7.9900055;0.0;39.43;40.56
5.25606;6.9600067;0.0;38.67;41.32
5.266044;5.919998;0.0;38.01;41.98
5.276044;4.8399963;0.0;37.3;42.69
5.28604;3.7599945;0.0;36.63;43.36
5.296028;2.6399994;0.0;35.87;44.12
5.306032;1.5299988;0.0;35.28;44.71
5.316028;0.3999939;0.0;34.57;45.42
5.32602;-0.7400055;0.0;33.91;46.08
5.336008;-1.8500061;0.0;33.38;46.61
5.345992;-2.9799957;0.0;32.74;47.25
5.355976;-4.0899963;0.0;32.19;47.8
5.365976;-5.1900024;0.0;31.65;48.34
5.37598;-6.2599945;0.0;31.2;48.79
5.385972;-7.3099976;0.0;30.71;49.28
5.395972;-8.350006;0.0;30.23;49.76
5.405964;-9.360001;0.0;29.78;50.21
5.415932;-10.339996;0.0;29.37;50.62
5.425932;-11.289993;0.0;29.05;50.94
5.435924;-12.169998;0.0;28.9;51.09
5.44592;-13.0099945;0.0;28.64;51.35
5.455908;-13.820007;0.0;28.34;51.65
5.465916;-14.550003;0.0;28.34;51.65
5.475916;-15.2400055;0.0;28.2;51.79
5.485904;-15.860001;0.0;28.15;51.84
5.495896;-16.429993;0.0;28.11;51.88
5.505904;-16.949997;0.0;28.08;51.91
5.515884;-17.419998;0.0;28.08;51.91
5.525884;-17.820007;0.0;28.21;51.78
5.535856;-18.160004;0.0;28.3;51.69
5.545856;-18.429993;0.0;28.49;51.5
5.555864;-18.64;0.0;28.69;51.3
5.565868;-18.779999;0.0;29.0;50.99
5.575844;-18.830002;0.0;29.38;50.61
5.58582;-18.820007;0.0;29.7;50.29
5.595848;-18.740005;0.0;30.08;49.91
5.605804;-18.600006;0.0;30.47;49.52
5.6158;-18.399994;0.0;30.9;49.09
5.625772;-18.130005;0.0;31.37;48.62
5.635772;-17.789993;0.0;31.88;48.11
5.645764;-17.399994;0.0;32.4;47.59
5.655748;-16.940002;0.0;32.99;47.0
5.665748;-16.410004;0.0;33.64;46.35
5.675756;-15.820007;0.0;34.24;45.75
5.68574;-15.190002;0.0;34.8;45.19
5.695732;-14.4900055;0.0;35.49;44.5
5.705732;-13.75;0.0;36.18;43.81
5.715728;-12.949997;0.0;36.87;43.12
5.725736;-12.110001;0.0;37.5;42.49
5.735716;-11.220001;0.0;38.3;41.69
5.745688;-10.300003;0.0;38.98;41.01
5.7557;-9.330002;0.0;39.68;40.31
5.765692;-8.320007;0.0;40.5;39.49
5.7757;-7.2599945;0.0;41.26;38.73
5.785676;-6.199997;0.0;41.95;38.04
5.795652;-5.0899963;0.0;42.71;37.28
5.80564;-3.9799957;0.0;43.41;36.58
5.816036;-2.850006;0.0;43.86;36.13
5.825632;-1.7100067;0.0;45.0;34.99
5.83564;-0.55000305;0.0;45.49;34.5
5.845632;0.6199951;0.0;46.2;33.79
5.85564;1.800003;0.0;46.85;33.14
5.8656;2.9700012;0.0;47.52;32.47
5.875592;4.130005;0.0;48.08;31.91
5.885604;5.2700043;0.0;48.6;31.39
5.895596;6.4100037;0.0;49.19;30.8
5.905592;7.529999;0.0;49.77;30.22
5.9156;8.630005;0.0;50.23;29.76
5.925596;9.710007;0.0;50.74;29.25
5.935584;10.7599945;0.0;51.16;28.83
5.945584;11.7599945;0.0;51.48;28.51
5.955556;12.729996;0.0;51.85;28.14
5.965556;13.660004;0.0;52.17;27.82
5.975568;14.550003;0.0;52.46;27.53
5.985548;15.410004;0.0;52.79;27.2
5.995512;16.220001;0.0;52.95;27.04
6.00552;16.960007;0.0;53.04;26.95
6.015504;17.64;0.0;53.1;26.89
6.025496;18.259995;0.0;53.14;26.85
6.035472;18.809998;0.0;53.12;26.87
6.045484;19.309998;0.0;53.09;26.9
6.055472;19.740005;0.0;53.03;26.96
6.06546;20.100006;0.0;52.86;27.13
6.075456;20.399994;0.0;52.68;27.31
6.085452;20.61;0.0;52.4;27.59
6.095436;20.75;0.0;52.14;27.85
6.105448;20.830002;0.0;51.82;28.17
6.11542;20.820007;0.0;51.42;28.57
6.125436;20.729996;0.0;50.96;29.03
6.135404;20.589996;0.0;50.61;29.38
6.1454;20.369995;0.0;50.09;29.9
6.155376;20.070007;0.0;49.53;30.46
6.165372;19.690002;0.0;48.94;31.05
6.175352;19.25;0.0;48.35;31.64
6.185368;18.740005;0.0;47.78;32.21
6.195344;18.160004;0.0;47.11;32.88
6.205344;17.539993;0.0;46.52;33.47
6.215352;16.839996;0.0;45.75;34.24
6.225332;16.089996;0.0;45.09;34.9
6.23534;15.289993;0.0;44.42;35.57
6.245316;14.429993;0.0;43.64;36.35
6.25532;13.539993;0.0;42.97;37.02
6.26532;12.600006;0.0;42.22;37.77
6.275312;11.580002;0.0;41.28;38.71
6.285308;10.539993;0.0;40.59;39.4
6.295308;9.470001;0.0;39.84;40.15
6.305292;8.350006;0.0;39.01;40.98
6.315276;7.2100067;0.0;38.24;41.75
6.325264;6.050003;0.0;37.52;42.47
6.33526;4.869995;0.0;36.75;43.24
6.345248;3.6600037;0.0;35.99;44.0
6.355228;2.4600067;0.0;35.31;44.68
6.365236;1.25;0.0;34.64;45.35
6.375236;0.02999878;0.0;33.91;46.08
6.385212;-1.1799927;0.0;33.3;46.69
6.395216;-2.399994;0.0;32.6;47.39
6.405184;-3.5899963;0.0;32.03;47.96
6.41518;-4.779999;0.0;31.41;48.58
6.425184;-5.949997;0.0;30.92;49.07
6.435188;-7.100006;0.0;30.35;49.64
6.445188;-8.210007;0.0;29.89;50.1
6.455172;-9.320007;0.0;29.35;50.64
6.465164;-10.389999;0.0;28.92;51.07
6.475168;-11.429993;0.0;28.51;51.48
6.48514;-12.410004;0.0;28.24;51.75
6.495144;-13.360001;0.0;27.92;52.07
6.505132;-14.2400055;0.0;27.74;52.25
6.515128;-15.080002;0.0;27.54;52.45
6.525132;-15.850006;0.0;27.42;52.57
6.535096;-16.570007;0.0;27.28;52.71
6.5451;-17.220001;0.0;27.26;52.73
6.555112;-17.809998;0.0;27.25;52.74
6.56508;-18.320007;0.0;27.36;52.63
6.57508;-18.770004;0.0;27.46;52.53
6.585068;-19.160004;0.0;27.5;52.49
6.595068;-19.479996;0.0;27.65;52.34
6.605064;-19.740005;0.0;27.88;52.11
6.615084;-19.910004;0.0;28.2;51.79
6.62544;-20.0;0.0;28.53;51.46
6.635052;-20.029999;0.0;28.83;51.16
6.645056;-19.979996;0.0;29.26;50.73
6.655036;-19.86;0.0;29.68;50.31
6.665024;-19.669998;0.0;30.13;49.86
6.674992;-19.410004;0.0;30.62;49.37
6.685;-19.089996;0.0;31.12;48.87
6.694976;-18.679993;0.0;31.75;48.24
6.704976;-18.220001;0.0;32.32;47.67
6.714956;-17.679993;0.0;32.95;47.04
6.724968;-17.089996;0.0;33.57;46.42
6.734956;-16.429993;0.0;34.27;45.72
6.74496;-15.699997;0.0;34.99;45.0
6.754952;-14.940002;0.0;35.58;44.41
6.764956;-14.119995;0.0;36.34;43.65
6.77494;-13.2400055;0.0;37.08;42.91
6.784944;-12.320007;0.0;37.83;42.16
6.794932;-11.339996;0.0;38.69;41.3
6.804936;-10.309998;0.0;39.46;40.53
6.814916;-9.270004;0.0;40.13;39.86
6.824916;-8.179993;0.0;40.97;39.02
6.834904;-7.0599976;0.0;41.69;38.3
6.84488;-5.919998;0.0;42.46;37.53
6.854872;-4.7599945;0.0;43.21;36.78
6.864856;-3.5700073;0.0;43.99;36.0
6.87488;-2.369995;0.0;44.69;35.3
6.884864;-1.1499939;0.0;45.44;34.55
6.894868;0.08000183;0.0;46.18;33.81
6.904852;1.3099976;0.0;46.91;33.08
6.914844;2.5599976;0.0;47.63;32.36
6.925228;3.7899933;0.0;48.01;31.98
6.934824;5.0099945;0.0;49.11;30.88
6.944808;6.220001;0.0;49.49;30.5
6.954812;7.4100037;0.0;50.0;29.99
6.964796;8.570007;0.0;50.5;29.49
6.974808;9.710007;0.0;51.03;28.96
6.984796;10.820007;0.0;51.51;28.48
6.994776;11.889999;0.0;51.93;28.06
7.00478;12.929993;0.0;52.31;27.68
7.014768;13.940002;0.0;52.72;27.27
7.02476;14.899994;0.0;52.95;27.04
7.035156;15.789993;0.0;52.99;27.0
7.044748;16.630005;0.0;53.5;26.49
7.054744;17.410004;0.0;53.48;26.51
7.064724;18.14;0.0;53.63;26.36
7.074704;18.820007;0.0;53.78;26.21
7.084696;19.440002;0.0;53.75;26.24
7.094708;19.979996;0.0;53.71;26.28
7.104696;20.449997;0.0;53.62;26.37
7.114696;20.850006;0.0;53.47;26.52
7.124676;21.190002;0.0;53.34;26.65
7.134664;21.449997;0.0;53.11;26.88
7.144648;21.649994;0.0;52.9;27.09
7.154664;21.759995;0.0;52.53;27.46
7.164656;21.809998;0.0;52.21;27.78
7.174652;21.770004;0.0;51.79;28.2
7.184636;21.660004;0.0;51.34;28.65
7.194608;21.470001;0.0;50.87;29.12
7.204608;21.210007;0.0;50.38;29.61
